
connaître Conditionnel Passé,j'aurais connu,tu aurais connu,il aurait connu,nous aurions connu,vous auriez connu,ils auraient connu
connaître Subjonctif Présent,que je connaisse,que tu connaisses,qu'il connaisse,que nous connaissions,que vous connaissiez,qu'ils connaissent
connaître Subjonctif Passé,que j'aie connu,que tu aies connu,qu'il ait connu,que nous ayons connu,que vous ayez connu,qu'ils aient connu
connaître Subjonctif Imparfait,que je connusse,que tu connusses,qu'il connût,que nous connussions,que vous connussiez,qu'ils connussent
connaître Subjonctif Plus-que-parfait,que j'eusse connu,que tu eusses connu,qu'il eût connu,que nous eussions connu,que vous eussiez connu,qu'ils eussent connu
connaître Passé simple,je connus,tu connus,il connut,nous connûmes,vous connûtes,ils connurent
connaître Passé Antérieur,j'eus connu,tu eus connu,il eut connu,nous eûmes connu,vous eûtes connu,ils eurent connu
connaître Impératif Présent,,tu connais,,nous connaissons,vous connaissez,
connaître Infinitif Présent,je connaître,tu connaître,il connaître,nous connaître,vous connaître,ils connaître
connaître Participe Présent,je connaissant,tu connaissant,il connaissant,nous connaissant,vous connaissant,ils connaissant
connaître Participe Passé,je connu,tu connu,il connu,nous connu,vous connu,ils connu

coudre Présent,je couds,tu couds,il coud,nous cousons,vous cousez,ils cousent
coudre Passé Composé,j'ai cousu,tu as cousu,il a cousu,nous avons cousu,vous avez cousu,ils ont cousu
coudre Imparfait,je cousais,tu cousais,il cousait,nous cousions,vous cousiez,ils cousaient
coudre Plus-que-parfait,j'avais cousu,tu avais cousu,il avait cousu,nous avions cousu,vous aviez cousu,ils avaient cousu
coudre Futur Simple,je coudrai,tu coudras,il coudra,nous coudrons,vous coudrez,ils coudront
coudre Futur Antérieur,j'aurai cousu,tu auras cousu,il aura cousu,nous aurons cousu,vous aurez cousu,ils auront cousu
coudre Conditionnel Présent,je coudrais,tu coudrais,il coudrait,nous coudrions,vous coudriez,ils coudraient
coudre Conditionnel Passé,j'aurais cousu,tu aurais cousu,il aurait cousu,nous aurions cousu,vous auriez cousu,ils auraient cousu
coudre Subjonctif Présent,que je couse,que tu couses,qu'il couse,que nous cousions,que vous cousiez,qu'ils cousent
coudre Subjonctif Passé,que j'aie cousu,que tu aies cousu,qu'il ait cousu,que nous ayons cousu,que vous ayez cousu,qu'ils aient cousu
coudre Subjonctif Imparfait,que je cousisse,que tu cousisses,qu'il cousît,que nous cousissions,que vous cousissiez,qu'ils cousissent
coudre Subjonctif Plus-que-parfait,que j'eusse cousu,que tu eusses cousu,qu'il eût cousu,que nous eussions cousu,que vous eussiez cousu,qu'ils eussent cousu
coudre Passé simple,je cousis,tu cousis,il cousit,nous cousîmes,vous cousîtes,ils cousirent
coudre Passé Antérieur,j'eus cousu,tu eus cousu,il eut cousu,nous eûmes cousu,vous eûtes cousu,ils eurent cousu
coudre Impératif Présent,,tu couds,,nous cousons,vous cousez,
coudre Infinitif Présent,je coudre,tu coudre,il coudre,nous coudre,vous coudre,ils coudre
coudre Participe Présent,je cousant,tu cousant,il cousant,nous cousant,vous cousant,ils cousant
coudre Participe Passé,je cousu,tu cousu,il cousu,nous cousu,vous cousu,ils cousu

crire Présent,je cris,tu cris,il crit,nous crivons,vous crivez,ils crivent
crire Passé Composé,j'ai crit,tu as crit,il a crit,nous avons crit,vous avez crit,ils ont crit
crire Imparfait,je crivais,tu crivais,il crivait,nous crivions,vous criviez,ils crivaient
crire Plus-que-parfait,j'avais crit,tu avais crit,il avait crit,nous avions crit,vous aviez crit,ils avaient crit
crire Futur Simple,je crirai,tu criras,il crira,nous crirons,vous crirez,ils criront
crire Futur Antérieur,j'aurai crit,tu auras crit,il aura crit,nous aurons crit,vous aurez crit,ils auront crit
crire Conditionnel Présent,je crirais,tu crirais,il crirait,nous cririons,vous cririez,ils criraient
crire Conditionnel Passé,j'aurais crit,tu aurais crit,il aurait crit,nous aurions crit,vous auriez crit,ils auraient crit
crire Subjonctif Présent,que je crive,que tu crives,qu'il crive,que nous crivions,que vous criviez,qu'ils crivent
crire Subjonctif Passé,que j'aie crit,que tu aies crit,qu'il ait crit,que nous ayons crit,que vous ayez crit,qu'ils aient crit
crire Subjonctif Imparfait,que je crivisse,que tu crivisses,qu'il crivît,que nous crivissions,que vous crivissiez,qu'ils crivissent
crire Subjonctif Plus-que-parfait,que j'eusse crit,que tu eusses crit,qu'il eût crit,que nous eussions crit,que vous eussiez crit,qu'ils eussent crit
crire Passé simple,je crivis,tu crivis,il crivit,nous crivîmes,vous crivîtes,ils crivirent
crire Passé Antérieur,j'eus crit,tu eus crit,il eut crit,nous eûmes crit,vous eûtes crit,ils eurent crit
crire Impératif Présent,,tu cris,,nous crivons,vous crivez,
crire Infinitif Présent,je crire,tu crire,il crire,nous crire,vous crire,ils crire
crire Participe Présent,je crivant,tu crivant,il crivant,nous crivant,vous crivant,ils crivant
crire Participe Passé,je crit,tu crit,il crit,nous crit,vous crit,ils crit

croire Présent,je crois,tu crois,il croit,nous croyons,vous croyez,ils croient
croire Passé Composé,j'ai cru,tu as cru,il a cru,nous avons cru,vous avez cru,ils ont cru
croire Imparfait,je croyais,tu croyais,il croyait,nous croyions,vous croyiez,ils croyaient
croire Plus-que-parfait,j'avais cru,tu avais cru,il avait cru,nous avions cru,vous aviez cru,ils avaient cru
croire Futur Simple,je croirai,tu croiras,il croira,nous croirons,vous croirez,ils croiront
croire Futur Antérieur,j'aurai cru,tu auras cru,il aura cru,nous aurons cru,vous aurez cru,ils auront cru
croire Conditionnel Présent,je croirais,tu croirais,il croirait,nous croirions,vous croiriez,ils croiraient
croire Conditionnel Passé,j'aurais cru,tu aurais cru,il aurait cru,nous aurions cru,vous auriez cru,ils auraient cru
croire Subjonctif Présent,que je croie,que tu croies,qu'il croie,que nous croyions,que vous croyiez,qu'ils croient
croire Subjonctif Passé,que j'aie cru,que tu aies cru,qu'il ait cru,que nous ayons cru,que vous ayez cru,qu'ils aient cru
croire Subjonctif Imparfait,que je crusse,que tu crusses,qu'il crût,que nous crussions,que vous crussiez,qu'ils crussent
croire Subjonctif Plus-que-parfait,que j'eusse cru,que tu eusses cru,qu'il eût cru,que nous eussions cru,que vous eussiez cru,qu'ils eussent cru
croire Passé simple,je crus,tu crus,il crut,nous crûmes,vous crûtes,ils crurent
croire Passé Antérieur,j'eus cru,tu eus cru,il eut cru,nous eûmes cru,vous eûtes cru,ils eurent cru
croire Impératif Présent,,tu crois,,nous croyons,vous croyez,
croire Infinitif Présent,je croire,tu croire,il croire,nous croire,vous croire,ils croire
croire Participe Présent,je croyant,tu croyant,il croyant,nous croyant,vous croyant,ils croyant
croire Participe Passé,je cru,tu cru,il cru,nous cru,vous cru,ils cru

accroître Présent,j'accrois,tu accrois,il accro[îi]t,nous accroissons,vous accroissez,ils accroissent
accroître Passé Composé,j'ai accru,tu as accru,il a accru,nous avons accru,vous avez accru,ils ont accru
accroître Imparfait,j'accroissais,tu accroissais,il accroissait,nous accroissions,vous accroissiez,ils accroissaient
accroître Plus-que-parfait,j'avais accru,tu avais accru,il avait accru,nous avions accru,vous aviez accru,ils avaient accru
accroître Futur Simple,j'accroîtrai,tu accroîtras,il accroîtra,nous accroîtrons,vous accroîtrez,ils accroîtront
accroître Futur Antérieur,j'aurai accru,tu auras accru,il aura accru,nous aurons accru,vous aurez accru,ils auront accru
accroître Conditionnel Présent,j'accroîtrais,tu accroîtrais,il accroîtrait,nous accroîtrions,vous accroîtriez,ils accroîtraient
accroître Conditionnel Passé,j'aurais accru,tu aurais accru,il aurait accru,nous aurions accru,vous auriez accru,ils auraient accru
accroître Subjonctif Présent,que j'accroisse,que tu accroisses,qu'il accroisse,que nous accroissions,que vous accroissiez,qu'ils accroissent
accroître Subjonctif Passé,que j'aie accru,que tu aies accru,qu'il ait accru,que nous ayons accru,que vous ayez accru,qu'ils aient accru
accroître Subjonctif Imparfait,que j'accrusse,que tu accrusses,qu'il accrût,que nous accrussions,que vous accrussiez,qu'ils accrussent
accroître Subjonctif Plus-que-parfait,que j'eusse accru,que tu eusses accru,qu'il eût accru,que nous eussions accru,que vous eussiez accru,qu'ils eussent accru
accroître Passé simple,j'accrus,tu accrus,il accrut,nous accrûmes,vous accrûtes,ils accrurent
accroître Passé Antérieur,j'eus accru,tu eus accru,il eut accru,nous eûmes accru,vous eûtes accru,ils eurent accru
accroître Impératif Présent,,tu accrois,,nous accroissons,vous accroissez,
accroître Infinitif Présent,j'accroître,tu accroître,il accroître,nous accroître,vous accroître,ils accroître
accroître Participe Présent,j'accroissant,tu accroissant,il accroissant,nous accroissant,vous accroissant,ils accroissant
accroître Participe Passé,j'accru,tu accru,il accru,nous accru,vous accru,ils accru

dire Présent,je dis,tu dis,il dit,nous disons,vous dites,ils disent
dire Passé Composé,j'ai dit,tu as dit,il a dit,nous avons dit,vous avez dit,ils ont dit
dire Imparfait,je disais,tu disais,il disait,nous disions,vous disiez,ils disaient
dire Plus-que-parfait,j'avais dit,tu avais dit,il avait dit,nous avions dit,vous aviez dit,ils avaient dit
dire Futur Simple,je dirai,tu diras,il dira,nous dirons,vous direz,ils diront
dire Futur Antérieur,j'aurai dit,tu auras dit,il aura dit,nous aurons dit,vous aurez dit,ils auront dit
dire Conditionnel Présent,je dirais,tu dirais,il dirait,nous dirions,vous diriez,ils diraient
dire Conditionnel Passé,j'aurais dit,tu aurais dit,il aurait dit,nous aurions dit,vous auriez dit,ils auraient dit
dire Subjonctif Présent,que je dise,que tu dises,qu'il dise,que nous disions,que vous disiez,qu'ils disent
dire Subjonctif Passé,que j'aie dit,que tu aies dit,qu'il ait dit,que nous ayons dit,que vous ayez dit,qu'ils aient dit
dire Subjonctif Imparfait,que je disse,que tu disses,qu'il dît,que nous dissions,que vous dissiez,qu'ils dissent
dire Subjonctif Plus-que-parfait,que j'eusse dit,que tu eusses dit,qu'il eût dit,que nous eussions dit,que vous eussiez dit,qu'ils eussent dit
dire Passé simple,je dis,tu dis,il dit,nous dîmes,vous dîtes,ils dirent
dire Passé Antérieur,j'eus dit,tu eus dit,il eut dit,nous eûmes dit,vous eûtes dit,ils eurent dit
dire Impératif Présent,,tu dis,,nous disons,vous dites,
dire Infinitif Présent,je dire,tu dire,il dire,nous dire,vous dire,ils dire
dire Participe Présent,je disant,tu disant,il disant,nous disant,vous disant,ils disant
dire Participe Passé,je dit,tu dit,il dit,nous dit,vous dit,ils dit

faire Présent,je fais,tu fais,il fait,nous faisons,vous faites,ils font
faire Passé Composé,j'ai fait,tu as fait,il a fait,nous avons fait,vous avez fait,ils ont fait
faire Imparfait,je faisais,tu faisais,il faisait,nous faisions,vous faisiez,ils faisaient
faire Plus-que-parfait,j'avais fait,tu avais fait,il avait fait,nous avions fait,vous aviez fait,ils avaient fait
faire Futur Simple,je ferai,tu feras,il fera,nous ferons,vous ferez,ils feront
faire Futur Antérieur,j'aurai fait,tu auras fait,il aura fait,nous aurons fait,vous aurez fait,ils auront fait
faire Conditionnel Présent,je ferais,tu ferais,il ferait,nous ferions,vous feriez,ils feraient
faire Conditionnel Passé,j'aurais fait,tu aurais fait,il aurait fait,nous aurions fait,vous auriez fait,ils auraient fait
faire Subjonctif Présent,que je fasse,que tu fasses,qu'il fasse,que nous fassions,que vous fassiez,qu'ils fassent
faire Subjonctif Passé,que j'aie fait,que tu aies fait,qu'il ait fait,que nous ayons fait,que vous ayez fait,qu'ils aient fait
faire Subjonctif Imparfait,que je fisse,que tu fisses,qu'il fît,que nous fissions,que vous fissiez,qu'ils fissent
faire Subjonctif Plus-que-parfait,que j'eusse fait,que tu eusses fait,qu'il eût fait,que nous eussions fait,que vous eussiez fait,qu'ils eussent fait
faire Passé simple,je fis,tu fis,il fit,nous fîmes,vous fîtes,ils firent
faire Passé Antérieur,j'eus fait,tu eus fait,il eut fait,nous eûmes fait,vous eûtes fait,ils eurent fait
faire Impératif Présent,,tu fais,,nous faisons,vous faites,
faire Infinitif Présent,je faire,tu faire,il faire,nous faire,vous faire,ils faire
faire Participe Présent,je faisant,tu faisant,il faisant,nous faisant,vous faisant,ils faisant
faire Participe Passé,je fait,tu fait,il fait,nous fait,vous fait,ils fait

foutre Présent,je fous,tu fous,il fout,nous foutons,vous foutez,ils foutent
foutre Passé Composé,j'ai foutu,tu as foutu,il a foutu,nous avons foutu,vous avez foutu,ils ont foutu
foutre Imparfait,je foutais,tu foutais,il foutait,nous foutions,vous foutiez,ils foutaient
foutre Plus-que-parfait,j'avais foutu,tu avais foutu,il avait foutu,nous avions foutu,vous aviez foutu,ils avaient foutu
foutre Futur Simple,je foutrai,tu foutras,il foutra,nous foutrons,vous foutrez,ils foutront
foutre Futur Antérieur,j'aurai foutu,tu auras foutu,il aura foutu,nous aurons foutu,vous aurez foutu,ils auront foutu
foutre Conditionnel Présent,je foutrais,tu foutrais,il foutrait,nous foutrions,vous foutriez,ils foutraient
foutre Conditionnel Passé,j'aurais foutu,tu aurais foutu,il aurait foutu,nous aurions foutu,vous auriez foutu,ils auraient foutu
foutre Subjonctif Présent,que je foute,que tu foutes,qu'il foute,que nous foutions,que vous foutiez,qu'ils foutent
foutre Subjonctif Passé,que j'aie foutu,que tu aies foutu,qu'il ait foutu,que nous ayons foutu,que vous ayez foutu,qu'ils aient foutu
foutre Subjonctif Imparfait,,,,,,
foutre Subjonctif Plus-que-parfait,que j'eusse foutu,que tu eusses foutu,qu'il eût foutu,que nous eussions foutu,que vous eussiez foutu,qu'ils eussent foutu
foutre Passé simple,,,,,,
foutre Passé Antérieur,j'eus foutu,tu eus foutu,il eut foutu,nous eûmes foutu,vous eûtes foutu,ils eurent foutu
foutre Impératif Présent,,tu fous,,nous foutons,vous foutez,
foutre Infinitif Présent,je foutre,tu foutre,il foutre,nous foutre,vous foutre,ils foutre
foutre Participe Présent,je foutant,tu foutant,il foutant,nous foutant,vous foutant,ils foutant
foutre Participe Passé,je foutu,tu foutu,il foutu,nous foutu,vous foutu,ils foutu

lire Présent,je lis,tu lis,il lit,nous lisons,vous lisez,ils lisent
lire Passé Composé,j'ai lu,tu as lu,il a lu,nous avons lu,vous avez lu,ils ont lu
lire Imparfait,je lisais,tu lisais,il lisait,nous lisions,vous lisiez,ils lisaient
lire Plus-que-parfait,j'avais lu,tu avais lu,il avait lu,nous avions lu,vous aviez lu,ils avaient lu
lire Futur Simple,je lirai,tu liras,il lira,nous lirons,vous lirez,ils liront
lire Futur Antérieur,j'aurai lu,tu auras lu,il aura lu,nous aurons lu,vous aurez lu,ils auront lu
lire Conditionnel Présent,je lirais,tu lirais,il lirait,nous lirions,vous liriez,ils liraient
lire Conditionnel Passé,j'aurais lu,tu aurais lu,il aurait lu,nous aurions lu,vous auriez lu,ils auraient lu
lire Subjonctif Présent,que je lise,que tu lises,qu'il lise,que nous lisions,que vous lisiez,qu'ils lisent
lire Subjonctif Passé,que j'aie lu,que tu aies lu,qu'il ait lu,que nous ayons lu,que vous ayez lu,qu'ils aient lu
lire Subjonctif Imparfait,que je lusse,que tu lusses,qu'il lût,que nous lussions,que vous lussiez,qu'ils lussent
lire Subjonctif Plus-que-parfait,que j'eusse lu,que tu eusses lu,qu'il eût lu,que nous eussions lu,que vous eussiez lu,qu'ils eussent lu
lire Passé simple,je lus,tu lus,il lut,nous lûmes,vous lûtes,ils lurent
lire Passé Antérieur,j'eus lu,tu eus lu,il eut lu,nous eûmes lu,vous eûtes lu,ils eurent lu
lire Impératif Présent,,tu lis,,nous lisons,vous lisez,
